strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades
volty_expan_close,1h,-2.512315013833468,-3.640696069850865,-2.934322491613149,-0.5857994613639234,6.792065663474692,0.9671115185037511,-0.9648608054025928,9930
volty_expan_close,1h,-2.6518497410645914,-3.8064944492481714,-3.150707630272625,-0.6134655742784517,6.7845417236662104,0.975805533643244,-0.9741778787385186,9919
volty_expan_close,1h,-2.6921853592087603,-3.8474603408980976,-3.2215649055581506,-0.6224391706069199,6.783857729138167,0.9781841498829295,-0.9767165136507321,9918
volty_expan_close,1h,-0.9128499179066054,-1.2275941350053128,-1.0420895757586532,-0.3639513039229479,3.899452804377565,0.7497212732200956,-0.7209428075116395,5701
volty_expan_close,1h,-1.0980260210750499,-1.4829361283742148,-1.283772224653262,-0.3990663410979513,3.887824897400821,0.8180206240341787,-0.7946316366958807,5684
volty_expan_close,1h,-1.1961919204277567,-1.6168740231794438,-1.4142159962299614,-0.41725837428996904,3.887140902872777,0.8445011427184915,-0.8245155768554607,5683
volty_expan_close,1h,0.33346777178794934,0.40837739794301536,0.3717038804507114,0.19535216158509938,1.6450068399452804,0.3272193320186498,0.2817145716742061,2405
volty_expan_close,1h,0.034499189302500996,0.07046530722601586,0.06513785281231285,-0.04409429810533067,1.621751025991792,0.37061752751988336,-0.0638697598881345,2371
volty_expan_close,1h,-0.008477901902203076,0.02062322346379375,0.01926286569196821,-0.07502016998437012,1.612859097127223,0.3860249187654271,-0.11104923488264903,2358
volty_expan_close,1h,0.8781232166832574,0.9114740208559399,0.8578189027037317,0.853959791765873,0.83515731874145,0.2254024830797926,1.02413207754102,1221
volty_expan_close,1h,0.5450466460621978,0.6144738081859923,0.5734743109124087,0.42404943171359416,0.8050615595075239,0.2784971839348331,0.5638260346379805,1177
volty_expan_close,1h,0.37779590489605663,0.44321293180598775,0.4125554153640395,0.2558136918814991,0.7968536251709987,0.29360289912805426,0.33654542827887146,1165
volty_expan_close,1h,1.5555583739947039,1.4440933799560696,1.3881378931233268,1.8715988469175935,0.48153214774281805,0.18672241494373462,2.3218522987031647,704
volty_expan_close,1h,1.3840351088409966,1.2982982815670416,1.2238825893227527,1.6585033980578474,0.45075239398084815,0.1880650547409627,1.9666825742959162,659
volty_expan_close,1h,1.1651990264910332,1.1640104461875318,1.0901408862573503,1.2418419404627181,0.43980848153214774,0.22251819697921943,1.657344964867407,643
volty_expan_close,1h,-4.676877865618003,-7.059109224155412,-5.391196687099864,-0.7862505660862655,10.981532147742818,0.9979302339149175,-0.997866632054738,16055
volty_expan_close,1h,-4.735657660759758,-7.0785311887651625,-5.5473305341618975,-0.8001534166837471,10.976744186046512,0.9984272830037033,-0.9983789549693318,16048
volty_expan_close,1h,-4.7450205469278774,-7.068909691862907,-5.587674308508922,-0.8038479254334574,10.976744186046512,0.9985424267815131,-0.9984976370012988,16048
volty_expan_close,1h,-2.466711257432578,-3.5715033286729163,-2.880095265608502,-0.580271154269535,6.618331053351573,0.966320302518065,-0.9629373490176765,9676
volty_expan_close,1h,-2.635144009543579,-3.7774466735905703,-3.135187947122322,-0.6120298532355157,6.610807113543092,0.976361666339961,-0.9739034760834457,9665
volty_expan_close,1h,-2.688692184673974,-3.835774121566763,-3.224834763868439,-0.6231070229557897,6.610807113543092,0.9791840400056555,-0.9770193531553035,9665
volty_expan_close,1h,-1.0276788170877071,-1.3967764812612573,-1.1852602991844834,-0.37796711609286404,3.8727770177838576,0.785289122718285,-0.7559792504450723,5662
volty_expan_close,1h,-1.2134748560488986,-1.6493065862684348,-1.4330937991294534,-0.41274693934229506,3.86046511627907,0.8464347970702825,-0.821223708794561,5644
volty_expan_close,1h,-1.3131178781560024,-1.7819708086236536,-1.569226917810021,-0.4318715978784488,3.8584131326949382,0.8698175359401553,-0.8484452358959442,5641
volty_expan_close,1h,0.21786992715798434,0.28200999030450197,0.25738890132250475,0.09283086879810715,1.655950752393981,0.3630381634528825,0.14198530252524855,2421
volty_expan_close,1h,-0.07859247389371785,-0.06624038854947774,-0.06100474660562551,-0.11264964830746366,1.636798905608755,0.4288465457696659,-0.1799075572730943,2393
volty_expan_close,1h,-0.12971745557264192,-0.12912544223003827,-0.11992168033635078,-0.1403025819324046,1.6258549931600548,0.4581665686276402,-0.2336650721640487,2377
volty_expan_close,1h,0.8545925695690793,0.890893737606488,0.850529648060356,0.8102539336945904,0.8303693570451436,0.23349847641182297,1.0018447570632993,1214
volty_expan_close,1h,0.5445369146489869,0.6100816361796558,0.576588002541305,0.42509286471577706,0.8057455540355677,0.2767945517530699,0.5614005686613545,1178
volty_expan_close,1h,0.42457839132605013,0.4850059363649998,0.4567110266770423,0.31187569592312503,0.7975376196990424,0.27678480194823674,0.3932728125881508,1166
volty_expan_close,1h,1.7071151160730889,1.4984975650240893,1.4556129186681537,2.2367740482100236,0.47127222982216144,0.1655463580809798,2.531953455857362,689
volty_expan_close,1h,1.3937336902544708,1.2955542880127364,1.2424925002085074,1.6758807499560797,0.4432284541723666,0.18644366520674957,1.9716750564620686,648
volty_expan_close,1h,1.203599631197469,1.1801005141715584,1.1188543202516958,1.31967709817779,0.43296853625171,0.2132740547917227,1.7003062397942277,633
volty_expan_close,1h,-4.442129498784803,-6.695207240197228,-5.110885330435733,-0.769270011917306,10.732558139534884,0.997197336075668,-0.9970823477646834,15691
volty_expan_close,1h,-4.512093970361387,-6.727962338557014,-5.284249083147162,-0.7854476999814437,10.727086183310533,0.9979196840606941,-0.9978343324014821,15683
volty_expan_close,1h,-4.523508801624087,-6.723736276987423,-5.324151025174915,-0.7892299442554754,10.727086183310533,0.9980656012929725,-0.9979862363580069,15683
volty_expan_close,1h,-2.413675132215789,-3.4892990384490443,-2.8185964686053366,-0.5745885875152343,6.406976744186046,0.9625147386878393,-0.9602735723013913,9367
volty_expan_close,1h,-2.57152534931644,-3.6833207604015206,-3.0562341101309287,-0.6044227070551771,6.401504787961696,0.9729675750537339,-0.9713528565615404,9359
volty_expan_close,1h,-2.6059784937689208,-3.7182438782066045,-3.1167390400898562,-0.6121974348644064,6.4008207934336525,0.9752470295853007,-0.9737684689624656,9358
volty_expan_close,1h,-0.8261182622001397,-1.1084879712979696,-0.935430221196532,-0.340313357739974,3.771545827633379,0.7387275498595165,-0.6864559530460784,5514
volty_expan_close,1h,-1.043281324799765,-1.4064754297354778,-1.2188475909810512,-0.3834562520375285,3.7571819425444595,0.8157127699903022,-0.7774404596100654,5493
volty_expan_close,1h,-1.1011869540959343,-1.481221190086533,-1.2994801203072637,-0.3961814732304727,3.753761969904241,0.8338811361740956,-0.7993819865801562,5488
volty_expan_close,1h,0.19586058520571314,0.2522428383735043,0.23025500648682456,0.08628982636754688,1.5574555403556771,0.30981648866520056,0.11146523993810843,2277
volty_expan_close,1h,-0.025932353693540387,0.004271861917032229,0.003929984805013403,-0.09606697967285767,1.5294117647058822,0.32688383693712014,-0.11997414845500409,2236
volty_expan_close,1h,-0.07440161622900097,-0.05238228496363018,-0.04851068414422993,-0.12965165666759976,1.518467852257182,0.35601719810126525,-0.172457008132879,2220
volty_expan_close,1h,0.46846735087827895,0.5225550078156871,0.5050770169160788,0.3597408089239351,0.7852257181942545,0.26410561843924535,0.4384413055788688,1148
volty_expan_close,1h,0.22629435292713196,0.2745212145752828,0.2641005214399282,0.12418570221680134,0.7585499316005472,0.28446049520472755,0.14919226412813869,1109
volty_expan_close,1h,0.16299509404432938,0.21144382251300053,0.20279741076060984,0.058594472703154134,0.7476060191518468,0.3346778433267212,0.08089618886387488,1093
volty_expan_close,1h,1.5557480861734705,1.4217670591687182,1.3764168776724017,1.9137206640142095,0.42954856361149113,0.1807765097085706,2.287341830198154,628
volty_expan_close,1h,1.392933197888891,1.3416572261586366,1.284414041512916,1.569820316571872,0.4049247606019152,0.21045134724455927,2.13750388098851,592
volty_expan_close,1h,1.2254182476996158,1.2179436428821946,1.1564582529563154,1.3043443821994776,0.39808481532147744,0.22676576676336963,1.8232895683352868,582
volty_expan_close,1h,-4.38451352108504,-6.591921842788011,-5.058906859201524,-0.7669090873645972,10.65595075239398,0.9970494349340653,-0.9969565233045251,15579
