strategy,timeframe,composite,sortino,sharpe,calmar,trades_per_day,max_drawdown,total_return,n_trades
rsi_ema_filter,1h,1.804575122595771,0.2256689148748161,1.906836273873724,3.8075222482790902,0.0027397260273972,0.0069763725738557,0.0266272118403216,1
volty_expan_close+atr_ratio,4h,1.800721381542666,1.4047848158109797,1.5142374273978103,2.615120756663103,0.0958904109589041,0.1021325127708846,0.2679108955315981,35
volty_expan_close+atr_ratio+garch,1h,1.7969072135867077,1.4590887652135538,1.5597492743480066,2.484489750656281,0.4410958904109589,0.1127037190167623,0.2807689809960201,161
rsi_ema_filter,4h,1.7942901640482145,0.3399238256515447,1.9828377104995651,3.54489773545909,0.0027397260273972,0.0129536069640939,0.0460478711995028,1
vec_rsi_regime,4h,1.7900828774506334,1.3709202246247083,1.7302724639594482,2.4087768280430515,0.1424657534246575,0.0959659845884973,0.2318622888180005,52
volty_expan_close+atr_ratio,4h,1.774521856427775,1.484053820918163,1.5586507236041054,2.3776837032642604,0.1205479452054794,0.125987372901031,0.3004913783303001,44
volty_expan_close,4h,1.773825045412523,1.6538305722367277,1.498987551495614,2.208655170230493,0.1917808219178082,0.1611762673419257,0.3571145907168809,70
ema_crossover,4h,1.7367077843107577,1.548184374764166,1.7785230190251484,1.946257095658489,0.1753424657534246,0.0961333836910636,0.1876582299460659,64
volty_expan_close+atr_ratio,4h,1.734198925820078,1.321865102492337,1.4571938659089851,2.5609824168348263,0.1013698630136986,0.0976833534139955,0.2509303288377336,37
volty_expan_close,4h,1.692268804000841,1.397754991046376,1.457632267955549,2.319590423985419,0.1589041095890411,0.1250539233672982,0.2909744196464103,58
vec_rsi_regime,4h,1.6759879024245024,1.3066706628017353,1.6435835016157423,2.2008152893969517,0.2054794520547945,0.1270312252849725,0.2804367948807114,75
volty_expan_close+garch,4h,1.6759717563160823,1.5838465496629464,1.4861655810019776,1.9886115405010347,0.1534246575342465,0.1580624121015301,0.3153093114831273,56
vec_rsi_regime,1h,1.6619056638827,1.4982754883651273,1.815354703015551,1.7266301921066127,0.5397260273972603,0.1559574265506811,0.2700065649353964,197
vec_rsi_regime,4h,1.6528694872987533,1.3992688747126136,1.632799426015524,2.011073698696835,0.2191780821917808,0.1387907019657508,0.2799813114245595,80
rsi+atr_ratio_low,4h,1.6456863814608933,0.8856012039179216,1.6809423950376692,2.6238772712747465,0.0191780821917808,0.0529292584398148,0.1392857200345318,7
vec_rsi_regime,4h,1.643478417928644,1.3377130678433826,1.3291946620355837,2.3654493072687206,0.5123287671232877,0.098803056959012,0.2344237321973615,187
volty_expan_close+atr_ratio+garch,4h,1.6233945146641098,1.1192683640960734,1.4556595696263783,2.463297660459223,0.084931506849315,0.0772518793630824,0.1908625916214126,31
volty_expan_close+atr_ratio+garch,4h,1.6227641143772529,1.280544032375972,1.5047458479716214,2.1970758234512577,0.1041095890410958,0.1035870356920765,0.228278407043329,38
vec_rsi_regime,1h,1.6209516052310424,1.431061984212978,1.5685551645271545,1.92653420729235,0.5123287671232877,0.1303629264741331,0.2518208534894166,187
volty_expan_close+atr_ratio+garch,4h,1.6135296071055023,1.0701553794225511,1.331748305200347,2.6198098792545927,0.084931506849315,0.0806438762455083,0.2119078601078734,31
volty_expan_close,4h,1.6058567994003812,1.481240182446125,1.3850748983828935,1.9927941896902104,0.1178082191780822,0.164281384484671,0.3284093117268281,43
vec_rsi_regime,4h,1.605717183090786,1.2482419093212895,1.6298773602520549,2.0581907042888457,0.2246575342465753,0.1340841262912497,0.2768229409957504,82
vec_rsi_regime,1h,1.5880037617458505,1.3680517036853383,1.5146302500165612,1.9546466842224892,0.6794520547945205,0.1210689116046291,0.2372767912878,248
volty_expan_close+atr_ratio+garch,4h,1.5863092711235165,1.0344864269504763,1.2763832209271204,2.6319991135506324,0.3095890410958904,0.0691346098629882,0.182503713890183,113
vec_rsi_regime,4h,1.5699796117682676,1.2605781227895048,1.2371143479103528,2.315380194264533,0.5808219178082191,0.0953450147089692,0.2214272899470825,212
rsi,4h,1.5684605818249768,1.246251180128069,1.475879766477728,2.0906539327681033,0.0958904109589041,0.1172295779723712,0.2458344539458463,35
vec_rsi_regime,4h,1.5591762419375432,1.5100812685979894,1.3018857542196325,1.881926694108192,0.8986301369863013,0.1508080791884203,0.284688781641807,328
volty_expan_close,1h,1.5468598940231464,1.2598117288511763,1.2252030923218813,2.2512475826203713,0.410958904109589,0.116178572293606,0.2622495769102252,150
vec_rsi_regime,4h,1.5367129252114655,0.8489881377667678,1.3113613975258374,2.679030836156692,0.0958904109589041,0.0643861297806285,0.1730037187878216,35
volty_expan_close,4h,1.5351505580685605,1.374876105282636,1.39370638499271,1.890294001525644,0.1643835616438356,0.1578525304645996,0.2993168983879934,60
vec_rsi_regime,4h,1.534379259146981,0.8302583274301218,1.4365557708917744,2.571030656357999,0.084931506849315,0.065198040994343,0.1681220215178476,31
vec_rsi_regime,4h,1.5305595784789017,1.4899219226153215,1.2848040607356614,1.8304986373735816,0.9068493150684932,0.1526728978934867,0.2803317057227298,331
rsi_ema_filter,4h,1.5222305188430507,0.2867295117600801,1.714434694711353,2.977361019085376,0.0027397260273972,0.0129536069640939,0.0386752464844213,1
volty_expan_close+garch,4h,1.5207490944604023,1.5149061433757989,1.4494928279584056,1.5997959624085372,0.1561643835616438,0.1918643020822353,0.3079026012906826,57
vec_rsi_regime,1h,1.5144636747923008,1.357142417819432,1.5223498745212014,1.7163391510272257,0.5260273972602739,0.1448895084941589,0.2493445092819857,192
